ID,Age,Gender,Marital_Status,Job_Role,Experience_Years,Monthly_Salary_INR,Working_Hours_per_Week,Commute_Time_Hours,Stress_Level,Health_Issues,Company_Size,Department,Sleep_Hours,Physical_Activity_Hours_per_Week,Manager_Support_Level,Work_Pressure_Level,Annual_Leaves_Taken,Work_Life_Balance,Family_Support_Level,Job_Satisfaction,Performance_Rating,Team_Size,Burnout_Symptoms,Location
231,39,2,3,0,17,59274.95,70,0.71,6,1,1,2,7.8,2.0,5,4,23,8,7,1,5,99,2,3
232,28,0,3,2,39,185712.83,73,1.06,1,0,0,3,7.0,3.0,9,2,10,2,2,4,2,6,2,1
233,65,2,1,4,7,37157.36,41,2.11,3,0,1,2,6.3,0.4,1,1,13,5,3,6,7,65,0,0
234,33,2,0,4,16,34258.76,82,1.48,7,0,2,1,8.5,9.0,1,6,11,2,7,4,3,68,1,0
235,50,0,3,3,24,85534.87,74,0.31,4,2,1,4,8.7,8.1,8,2,28,6,6,9,0,97,2,3
236,26,2,1,5,24,166727.79,61,0.12,2,0,2,3,7.7,7.3,0,8,8,5,9,6,2,66,2,0
237,23,2,1,5,8,117299.5,54,2.57,5,0,0,5,7.2,3.1,7,3,26,1,6,2,8,74,1,1
238,33,1,2,2,8,23823.4,81,2.94,0,2,0,2,8.2,9.5,9,6,28,0,1,0,7,97,2,3
239,46,1,1,5,3,58685.34,90,1.2,7,0,1,3,8.4,5.4,7,4,16,6,4,4,0,98,1,2
240,20,0,0,2,14,194062.52,63,2.77,4,1,0,4,5.2,7.9,3,10,27,3,9,9,9,18,1,2
241,37,2,2,4,9,125888.98,50,2.21,7,2,1,3,4.4,7.7,6,10,14,4,0,0,8,79,0,1
242,53,0,3,2,14,73364.52,89,1.65,4,2,1,2,6.1,6.7,5,5,28,4,5,5,4,90,2,0
243,36,0,1,1,16,81976.97,69,1.32,7,1,2,1,5.3,7.4,8,1,16,7,5,7,0,40,2,3
244,43,1,2,1,37,118209.04,66,2.03,3,3,2,0,6.2,1.1,2,4,20,0,9,2,2,52,1,0
245,20,2,1,4,36,68054.87,74,1.29,6,3,2,0,5.9,6.2,10,3,11,2,0,9,10,96,1,3
246,36,0,1,4,2,43226.57,60,0.78,2,3,2,3,5.3,2.5,9,2,21,4,10,7,1,34,1,0
247,37,0,2,1,18,115226.71,60,1.14,10,1,2,3,8.8,9.7,2,4,10,7,9,7,10,16,2,3
248,49,1,3,5,20,82528.85,83,2.97,2,0,2,1,7.9,7.5,1,6,8,0,0,6,7,95,1,1
249,24,1,1,2,38,155939.8,37,0.05,10,0,2,2,7.2,4.5,6,2,1,2,7,10,2,55,1,2
250,58,1,0,3,0,86541.32,76,2.92,2,2,2,4,4.3,0.5,1,6,13,6,4,9,4,58,2,3
251,50,0,3,3,23,176452.67,36,2.45,5,3,2,4,4.1,3.7,8,8,29,1,10,4,4,16,1,3
252,57,2,3,3,17,194013.06,73,2.14,3,1,2,1,8.9,4.2,4,4,27,1,3,9,3,62,2,2
253,56,1,1,2,16,77060.38,72,0.85,5,3,2,4,6.6,1.6,9,2,23,2,10,1,3,44,1,1
254,35,1,3,3,31,47738.5,67,1.17,9,3,1,1,8.8,7.1,1,7,14,1,1,1,8,84,1,0
255,57,2,2,1,28,45663.03,59,1.3,5,1,1,0,7.5,4.3,7,2,3,9,3,3,9,59,2,0
256,18,0,2,2,1,31048.03,43,0.57,7,2,1,0,8.1,8.8,10,0,24,10,3,2,6,17,1,0
257,28,0,3,1,40,195533.82,84,0.43,0,0,1,3,5.9,7.2,6,3,25,4,1,6,10,16,2,2
258,45,2,1,5,2,98450.69,45,2.09,2,3,0,3,4.8,9.1,5,8,17,6,10,10,10,87,0,1
259,42,1,0,5,6,142204.52,56,2.03,1,3,1,4,4.1,9.4,9,9,4,9,8,9,8,8,1,3
260,40,2,1,2,21,79332.1,43,2.93,0,1,2,0,6.9,0.3,4,4,6,4,2,1,5,94,1,0
261,48,0,1,3,37,64493.06,52,0.04,3,2,0,4,4.4,1.0,5,7,26,0,9,6,7,18,0,0
262,47,0,1,3,7,114604.22,53,0.39,4,2,0,5,8.7,4.7,7,6,18,10,5,1,4,44,0,0
263,59,1,3,4,34,87187.29,37,1.43,5,0,1,4,6.4,1.9,4,3,5,4,4,0,5,39,2,1
264,52,1,3,0,3,25325.5,62,1.33,7,2,1,4,8.4,9.4,2,8,1,4,2,7,4,32,0,3
265,24,2,1,1,20,62548.34,79,2.31,8,2,0,0,4.9,6.3,3,7,12,10,7,7,5,42,1,0
266,33,0,0,3,36,122133.72,38,2.77,0,0,1,4,6.1,0.2,10,8,25,8,7,10,5,91,1,3
267,43,0,1,2,14,97257.28,46,2.46,0,0,0,5,4.2,2.2,0,5,4,1,5,2,3,17,0,2
268,65,2,0,4,27,68804.15,63,0.93,2,1,0,2,5.3,2.5,3,3,12,5,5,3,3,11,0,3
269,19,1,1,1,4,45075.07,90,0.03,1,2,2,1,4.0,4.7,8,9,28,7,4,9,10,66,1,1
270,18,0,0,3,32,104690.54,90,2.27,9,1,2,3,6.8,9.9,5,2,26,7,9,2,0,45,2,1
271,65,0,1,4,3,187586.67,39,0.42,3,2,0,3,5.9,3.5,1,0,29,0,10,10,6,9,1,0
272,29,1,2,3,4,110455.68,46,2.76,1,0,2,3,4.8,3.1,0,10,8,2,7,4,7,56,0,3
273,22,0,3,3,2,39801.57,87,0.6,4,1,1,3,4.3,5.0,4,10,25,5,5,10,6,42,2,2
274,54,1,1,3,20,100428.35,74,2.54,9,3,2,3,8.4,6.5,7,1,30,2,5,10,0,91,1,0
275,49,2,3,4,5,68243.66,74,1.15,9,2,2,3,5.1,3.0,1,8,3,1,2,5,1,26,1,1
276,26,1,1,5,10,177918.03,84,0.43,10,2,0,3,7.1,3.6,9,6,16,3,3,5,5,53,2,2
277,58,1,3,5,24,25034.38,86,0.52,6,3,0,4,8.0,8.8,8,10,7,8,3,5,6,89,2,2
278,52,2,2,0,7,74824.46,82,2.48,9,0,0,3,5.7,9.7,8,8,18,0,10,6,1,79,2,1
279,36,0,3,3,27,152903.43,80,2.58,7,0,2,4,9.0,7.2,9,7,21,8,1,5,4,33,0,0
280,65,0,2,1,0,97937.8,90,2.01,5,1,1,4,8.7,0.8,8,1,24,6,1,2,9,20,1,1
281,33,1,3,5,25,146439.07,48,2.11,5,1,1,1,5.9,5.9,9,3,3,4,1,0,1,17,0,0
282,20,1,1,5,31,81830.75,57,1.52,10,3,1,2,8.5,5.9,0,6,1,5,2,3,0,29,1,1
283,37,2,0,4,3,166971.26,54,1.62,3,1,2,0,6.5,1.9,0,10,6,4,6,6,8,83,1,2
284,41,2,3,3,23,169383.75,69,1.52,4,3,2,4,8.2,9.7,1,5,22,7,10,0,1,66,0,3
285,50,0,2,5,33,171678.98,39,2.07,10,3,0,3,8.6,9.5,1,3,5,2,5,0,7,45,1,1
286,41,0,2,4,23,184130.86,88,1.12,6,1,1,0,7.3,2.9,7,2,29,10,2,10,6,84,0,0
287,28,2,3,1,30,183379.04,57,2.61,4,0,2,5,8.7,4.6,8,3,15,8,3,6,2,6,0,2
288,25,1,2,5,8,72889.36,54,0.82,0,2,0,4,4.3,3.8,6,8,12,9,7,9,3,31,0,1
289,53,2,2,1,14,63941.2,89,2.9,7,2,0,2,7.8,3.8,4,4,0,7,8,3,5,84,1,2
290,55,0,2,2,28,191460.72,67,1.07,10,2,0,4,8.7,3.2,2,1,17,6,3,1,9,45,2,0
291,57,1,2,2,9,86001.55,35,1.15,4,1,1,0,5.1,4.0,9,5,27,8,1,0,9,16,1,3
292,37,2,3,0,12,199248.66,84,0.54,6,2,1,3,7.5,4.8,3,6,15,0,7,6,0,58,2,2
293,52,0,1,2,1,61866.05,73,0.85,2,2,1,4,4.4,1.4,4,9,11,5,4,1,4,35,1,3
294,65,1,1,4,13,180580.56,74,0.55,2,0,2,0,8.5,3.2,9,7,20,10,7,4,8,52,1,0
295,42,1,2,5,40,167782.33,73,1.79,8,2,2,0,7.7,5.0,7,4,11,2,4,8,8,55,2,3
296,52,1,0,2,15,68614.44,45,1.74,9,1,1,4,4.7,5.2,6,5,19,9,0,1,4,95,2,1
297,42,1,3,4,3,67586.4,74,1.3,8,3,1,0,5.5,3.9,5,9,28,8,8,3,5,44,2,3
298,46,1,3,4,21,190529.82,66,2.06,6,3,2,4,4.3,3.8,6,2,0,7,4,0,5,10,2,2
299,35,2,0,0,29,132292.37,77,2.73,4,3,0,2,8.6,6.1,6,2,16,7,3,2,10,90,1,2
300,63,1,3,4,20,155646.74,66,2.31,4,1,1,5,4.7,3.6,9,6,6,6,0,9,2,91,0,0
301,35,2,0,2,39,25321.85,86,2.18,10,1,1,5,6.2,3.4,0,6,25,8,9,6,7,98,2,2
302,19,1,1,5,7,199023.42,44,0.76,7,2,1,2,8.7,7.9,5,9,21,1,10,2,1,80,0,2
303,52,0,1,5,35,60093.24,59,0.84,1,0,0,1,8.1,7.2,9,4,6,3,5,6,9,71,2,3
304,33,1,1,2,14,52597.93,59,2.39,5,3,2,2,7.8,8.2,4,3,13,3,1,0,7,68,2,2
305,58,2,1,3,9,197410.81,88,1.48,5,0,0,2,4.3,4.7,8,0,3,7,9,3,1,95,0,2
306,53,0,2,5,31,29293.61,85,0.57,5,1,0,3,7.9,0.6,0,2,25,5,5,3,1,67,0,1
307,50,0,2,0,15,145326.48,52,0.13,2,2,2,3,5.4,6.2,4,2,12,1,4,2,2,7,2,1
308,21,2,3,1,14,171487.64,89,0.11,5,3,2,1,8.1,1.8,10,10,0,3,6,6,8,82,1,1
309,50,0,0,1,38,141977.48,68,1.16,3,3,2,5,5.9,9.2,1,2,30,2,10,3,10,95,0,3
310,31,2,0,3,38,64114.23,54,1.48,1,1,2,0,8.6,9.7,2,1,25,4,9,5,1,15,0,2
311,38,1,2,2,0,45939.59,80,0.09,10,1,1,5,6.7,4.4,1,8,5,1,1,2,10,33,1,3
312,65,1,0,0,2,153499.9,50,0.47,0,0,1,4,6.9,2.1,8,4,23,4,2,2,8,8,0,0
313,37,2,1,2,16,88539.16,43,1.46,3,0,1,1,5.2,6.7,2,2,8,8,6,1,6,27,0,0
314,25,1,0,5,11,183025.12,35,1.59,2,1,2,2,7.8,6.2,4,1,16,8,5,5,7,19,0,1
315,24,0,1,3,34,53055.14,76,1.34,3,0,1,4,7.9,8.2,5,3,5,2,10,7,5,46,2,1
316,20,1,3,1,1,35063.31,71,2.5,0,2,1,1,6.8,7.2,9,5,28,8,10,2,6,100,1,0
317,34,1,0,0,34,46667.45,64,0.84,10,1,0,2,6.6,2.0,4,1,6,8,9,6,5,62,2,3
318,50,0,1,5,10,79897.41,52,2.79,5,2,2,2,7.3,3.5,8,9,20,8,6,5,4,67,1,3
319,65,0,3,2,26,141410.44,65,1.6,4,1,1,2,6.6,2.3,0,10,25,6,9,2,7,9,0,2
320,29,1,3,4,18,175857.29,44,1.08,3,1,0,4,5.8,8.1,3,3,26,9,5,6,8,45,0,3
321,39,1,3,4,19,86658.96,38,2.23,2,2,0,0,8.9,7.5,5,2,26,10,7,0,1,29,2,1
322,39,1,0,4,10,136003.14,37,2.09,6,0,1,3,8.4,0.3,10,7,18,6,7,4,4,48,1,1
323,63,2,1,1,27,28015.7,81,2.95,3,2,0,2,5.4,9.9,8,10,0,1,9,2,5,63,0,3
324,47,2,2,4,16,133010.59,69,0.58,3,3,0,0,6.2,1.7,10,4,23,9,0,7,9,73,2,3
325,55,1,2,4,11,96257.47,44,0.15,8,3,1,0,4.7,5.6,3,8,2,9,5,1,7,27,0,2
326,55,1,1,3,4,125231.05,89,2.23,8,1,0,5,5.5,1.9,9,2,28,0,0,5,4,83,1,0
327,62,0,3,5,38,63826.55,38,0.42,1,2,1,3,7.0,9.9,4,9,29,3,0,9,9,80,2,2
328,25,1,2,3,25,101159.94,80,2.39,9,0,0,2,4.1,2.4,7,1,18,5,10,7,3,56,1,2
329,44,1,0,3,22,74386.73,90,2.23,1,3,2,0,8.3,1.4,9,2,2,2,5,5,8,57,0,1
330,44,2,3,2,39,150733.21,67,2.25,8,3,0,2,4.4,3.7,4,4,27,6,10,1,2,59,0,0
331,51,2,2,4,11,99901.81,76,2.4,9,3,1,4,5.7,1.2,7,6,19,1,2,7,2,29,0,3
332,38,2,1,5,1,73489.37,40,2.81,3,1,0,0,7.1,7.1,3,8,15,5,6,10,0,1,2,2
333,47,0,2,1,6,152382.55,57,1.08,9,2,0,0,7.8,8.7,0,3,28,2,4,5,1,63,2,0
334,50,1,0,4,11,131825.53,62,2.16,7,3,2,2,4.0,9.8,9,3,11,10,0,2,1,92,2,1
335,45,2,1,4,10,112727.02,82,1.02,8,3,1,2,8.2,4.3,3,3,20,1,7,0,2,77,0,3
336,64,0,2,2,23,37745.4,44,1.51,1,2,1,0,5.3,8.9,0,0,1,10,10,6,2,77,2,2
337,50,1,2,3,20,144802.15,64,1.06,1,2,1,2,8.0,1.1,8,0,13,3,0,3,7,13,2,1
338,22,1,2,4,22,123619.58,37,1.02,8,0,0,5,5.4,5.4,8,7,24,9,1,10,0,96,2,1
339,65,0,3,0,11,95450.82,74,1.61,3,1,2,2,8.2,1.5,4,0,19,9,0,9,3,100,0,1
340,36,1,3,0,27,130633.11,45,0.85,3,3,2,2,8.1,3.7,3,5,19,8,2,7,6,73,1,3
341,21,0,0,3,33,92947.63,45,0.19,3,1,2,0,6.6,8.9,9,2,9,10,9,0,4,12,1,2
342,52,0,2,5,36,141583.54,43,1.05,7,3,0,0,4.1,0.4,5,7,28,8,9,1,3,11,0,0
343,34,2,0,3,0,180148.34,56,2.07,9,3,1,1,7.4,3.3,8,1,2,1,0,5,2,33,2,0
344,61,0,1,4,5,131170.76,65,1.86,7,2,0,4,8.9,6.8,1,4,15,3,6,9,3,61,2,1
345,45,2,0,0,3,194734.7,75,2.51,2,2,0,3,7.1,6.1,0,2,1,0,3,1,10,3,1,3
346,47,1,3,1,39,180386.91,63,0.46,4,1,0,0,5.1,1.4,7,4,19,6,8,7,7,45,1,0
347,46,2,2,1,12,191677.33,51,2.44,2,3,2,5,5.6,5.3,6,2,11,8,3,10,1,75,2,3
348,63,0,3,0,18,165519.37,73,1.51,8,0,0,2,6.7,8.3,10,8,4,6,8,2,5,15,2,0
349,23,2,1,3,20,125796.53,50,0.96,1,2,0,3,7.4,4.9,10,6,16,2,0,5,1,93,1,3
350,52,1,3,2,33,45754.21,81,0.67,5,0,0,2,4.6,6.8,0,5,3,0,5,0,6,40,1,0
351,58,2,2,2,24,27163.38,48,2.44,3,3,1,1,4.1,0.6,8,6,21,6,9,3,4,60,0,1
352,54,1,3,1,22,33851.41,55,2.22,7,2,2,5,6.7,0.9,0,9,4,0,7,7,8,19,2,1
353,41,0,2,3,22,73842.76,56,1.88,0,3,2,3,6.5,1.8,0,10,27,4,9,9,10,14,2,1
354,46,2,0,4,5,145764.57,54,1.02,8,3,1,0,8.0,2.2,8,5,1,10,9,0,3,55,2,1
355,63,1,2,0,17,98765.45,79,0.56,4,0,0,4,4.5,8.0,3,4,4,7,10,5,5,42,0,3
356,48,1,0,1,2,28751.72,90,2.25,6,1,0,5,4.9,6.3,4,5,12,2,1,9,6,64,2,1
357,52,2,1,2,39,159602.92,59,0.76,5,0,2,3,8.4,1.8,5,5,8,4,1,0,6,57,0,3
358,50,2,1,2,33,38699.89,71,2.1,3,1,2,4,6.7,9.7,7,3,10,6,3,8,9,13,2,1
359,38,2,3,4,5,38537.14,44,2.04,10,1,0,1,6.4,2.3,6,10,25,9,0,8,5,15,1,2
360,49,2,1,4,33,70716.71,87,1.38,10,1,2,0,6.4,4.1,9,3,17,7,5,10,7,97,1,3
361,40,2,2,2,1,36857.16,67,2.15,1,3,0,4,8.7,6.1,4,3,17,3,8,0,1,89,1,1
362,50,1,3,3,14,119305.65,77,2.13,10,2,0,2,7.8,2.5,7,0,3,8,7,10,4,99,1,2
363,20,0,3,2,30,72860.19,84,1.43,5,2,1,0,8.9,9.4,2,5,24,3,3,5,5,71,1,3
364,35,1,0,0,32,192535.95,81,2.94,9,0,1,5,8.4,8.5,6,0,4,1,10,9,9,68,0,3
365,42,2,2,3,1,91609.69,64,1.47,5,3,1,4,6.2,3.7,6,5,12,7,1,7,8,100,1,3
366,59,2,2,4,28,49565.7,43,2.85,4,2,0,3,5.2,5.9,10,9,11,4,0,10,10,71,1,3
367,48,0,0,5,7,22218.72,37,1.92,1,1,1,4,7.0,4.1,5,9,14,1,5,3,10,37,2,2
368,20,2,2,5,3,123905.21,50,2.66,5,3,2,2,5.2,9.3,0,0,5,10,1,10,9,61,2,2
369,57,0,1,4,0,118173.58,36,1.07,7,1,2,3,7.2,4.1,8,3,0,9,10,4,9,62,1,0
370,63,2,0,4,0,90794.99,84,1.02,5,1,2,5,6.6,4.9,9,3,24,7,2,10,9,33,2,1
371,41,1,1,0,28,62544.05,39,1.55,5,0,0,1,7.7,4.9,5,6,21,8,7,3,0,92,2,2
372,49,0,2,4,37,138150.73,63,0.61,4,2,0,2,6.9,4.4,2,3,2,2,10,8,5,37,1,0
373,64,1,3,3,24,95255.81,73,1.61,7,0,2,2,6.5,9.2,8,4,13,3,5,0,8,12,1,1
374,39,2,2,4,17,51750.47,47,0.42,7,3,2,5,6.3,4.2,9,4,29,4,9,10,6,5,2,2
375,40,1,1,5,11,98224.08,78,0.27,2,2,2,4,7.7,8.6,8,2,27,10,6,7,7,48,0,0
376,19,1,3,4,10,114501.44,74,0.3,3,2,2,2,7.0,7.3,9,10,9,3,4,6,9,35,1,1
377,44,1,2,2,4,190264.3,83,2.07,4,3,0,0,8.4,4.9,4,4,9,6,0,3,7,50,1,0
378,59,0,2,2,6,106208.0,64,2.81,0,0,2,2,6.1,9.0,1,7,4,7,7,10,0,67,2,0
379,19,0,3,0,36,108840.12,74,1.99,6,1,1,3,6.8,6.4,7,9,22,3,1,2,4,27,0,3
380,43,0,0,3,34,117272.9,75,0.23,9,0,1,1,6.6,3.5,9,6,12,9,5,10,1,67,1,2
381,34,1,0,5,32,143291.49,75,0.57,5,1,1,4,4.6,9.8,4,7,16,4,3,6,7,85,2,0
382,57,1,1,3,8,53523.81,78,0.18,7,3,2,2,6.5,8.3,10,7,26,5,1,6,9,5,1,3
383,50,2,3,2,16,108258.39,60,0.73,9,0,1,4,8.2,9.3,7,0,25,10,5,10,10,97,2,1
384,26,0,2,3,2,178673.06,83,0.46,0,1,2,0,4.8,4.3,0,2,17,0,2,0,7,44,1,1
385,60,2,1,4,39,182604.94,89,1.82,10,2,0,3,8.0,3.8,4,8,25,9,7,10,5,93,2,1
386,65,1,3,0,16,173040.49,61,0.04,2,0,0,0,7.2,1.2,1,4,10,9,5,5,8,12,1,0
387,56,0,2,2,38,57902.08,89,1.07,1,3,0,3,5.6,1.8,1,6,4,2,3,4,0,17,2,2
388,46,2,0,4,12,112764.5,50,0.44,8,2,1,0,8.9,8.5,9,1,23,7,3,0,4,43,0,2
389,59,1,0,2,2,187737.62,78,2.66,5,3,0,0,8.5,7.9,6,1,5,7,2,3,8,76,0,1
390,43,1,2,2,18,21190.31,86,1.12,6,3,2,2,5.2,1.8,5,3,20,5,3,1,0,46,2,0
391,52,1,0,5,36,182205.26,62,2.18,2,1,0,2,8.4,8.8,2,6,30,8,4,3,2,27,0,3
392,42,0,0,0,5,51652.41,70,1.16,6,1,1,3,7.2,0.4,9,6,5,6,5,3,6,78,0,1
393,41,0,2,0,33,117580.03,72,0.31,8,0,0,5,6.4,7.3,6,9,0,6,8,3,5,57,1,1
394,30,2,0,2,34,56686.68,38,2.6,2,2,2,1,5.2,9.6,5,10,21,4,3,1,8,52,2,0
395,24,1,2,5,38,177586.43,77,0.75,5,2,0,0,4.5,3.7,2,9,25,0,10,5,2,44,2,0
396,53,0,3,4,13,156759.05,61,2.11,7,3,0,3,6.4,9.0,7,5,28,6,0,0,6,12,0,0
397,62,0,1,1,11,93716.18,48,2.75,0,3,2,0,4.3,7.4,9,5,29,10,4,0,1,62,0,3
398,37,1,3,4,27,54961.46,61,2.27,10,0,0,3,8.1,4.5,6,5,0,9,3,3,7,34,0,2
399,18,1,2,5,38,100420.16,75,1.85,9,3,2,0,4.4,6.0,2,4,0,2,0,4,4,92,2,3
400,25,2,1,3,1,37908.01,73,0.07,0,3,1,3,4.2,9.2,9,0,21,8,3,1,6,18,2,2
401,63,2,3,2,38,128000.24,61,1.5,9,2,2,4,5.0,6.0,10,1,18,2,1,7,9,76,1,1
402,33,2,2,2,37,80769.88,73,2.15,1,3,1,0,4.4,9.0,7,0,10,6,5,0,5,57,1,2
403,31,0,2,0,24,23081.66,73,2.37,8,0,2,3,6.3,8.9,5,5,16,9,9,9,6,4,1,0
404,29,0,3,3,26,95740.59,83,0.05,0,1,2,2,8.6,0.9,0,5,25,3,8,7,8,50,0,3
405,40,0,2,1,33,147473.94,43,2.41,8,1,0,1,7.2,8.0,7,7,16,10,3,4,5,65,2,2
406,32,0,2,1,27,135764.57,76,0.92,1,2,2,4,7.6,1.6,3,2,12,5,2,3,8,42,2,2
407,45,0,3,5,26,38193.37,55,0.63,10,0,2,1,7.9,3.7,2,9,6,1,8,8,0,95,1,0
408,51,1,2,0,8,191942.21,72,1.85,7,0,2,4,5.3,8.1,1,6,18,9,8,5,3,97,0,1
409,19,2,3,1,28,142087.86,49,2.76,4,1,2,3,5.0,8.3,5,5,26,5,8,2,10,37,2,0
410,49,2,1,5,7,127444.53,84,2.03,4,2,2,0,6.5,1.6,8,8,15,4,10,3,1,34,2,2
411,40,2,0,2,38,147323.74,56,1.91,6,0,2,0,7.6,2.0,5,1,4,0,4,6,6,37,0,0
412,39,2,2,1,1,119902.18,50,2.4,10,3,1,5,5.7,9.5,2,2,21,4,8,3,5,19,0,0
413,42,1,1,1,16,92757.75,43,0.75,1,0,1,3,8.7,6.7,3,9,5,6,0,10,8,54,1,3
414,39,0,1,4,38,107574.66,54,0.39,7,0,1,3,5.8,2.5,0,10,25,5,10,10,3,3,1,2
415,39,0,2,5,37,101472.09,65,0.51,8,1,0,1,5.4,4.2,6,0,17,8,3,3,2,5,2,1
416,59,0,3,1,35,148148.53,82,1.38,8,1,2,5,7.7,0.3,7,10,6,1,10,4,6,89,0,3
417,23,2,2,4,13,157607.5,44,1.24,5,2,0,1,5.0,9.8,9,7,30,10,1,0,10,5,2,0
418,32,2,3,3,22,76225.6,54,1.22,1,3,1,3,5.5,7.1,1,1,11,9,5,9,7,77,2,1
419,60,1,2,4,0,161314.59,60,2.2,7,3,2,4,5.7,0.9,6,3,7,5,8,7,7,97,1,2
420,54,1,1,3,0,115957.16,61,1.86,4,0,0,5,5.8,3.1,3,6,26,0,0,7,4,22,2,1
421,50,0,2,0,2,38168.61,58,2.82,4,2,1,2,6.1,0.2,4,2,26,8,2,0,7,12,2,1
422,25,0,2,2,39,103619.95,47,0.42,0,3,0,1,4.4,4.3,1,5,9,5,4,7,5,75,1,3
423,61,0,0,0,22,136546.31,60,0.57,6,1,1,1,8.9,8.0,4,7,4,3,2,10,3,60,1,0
424,61,0,1,0,27,140035.32,85,0.82,6,3,2,1,7.4,4.6,5,10,18,9,4,4,7,2,0,3
425,22,0,2,0,15,28650.66,82,1.71,1,1,1,2,6.1,4.1,7,7,19,3,9,7,10,62,0,1
426,56,0,1,3,28,85056.86,64,0.55,10,2,2,0,7.2,5.0,10,7,25,7,1,4,4,82,2,2
427,21,2,3,5,32,73079.39,81,0.7,1,3,0,5,7.2,1.5,0,1,16,7,6,4,8,94,0,0
428,23,1,2,1,31,104669.21,44,0.75,5,2,1,1,4.8,6.8,3,10,11,7,9,3,1,49,2,0
429,62,1,2,4,22,177268.33,51,0.42,1,3,1,5,6.2,6.8,10,10,27,4,5,4,2,12,2,0
430,49,2,1,0,32,185402.74,55,1.71,8,2,1,5,8.7,1.8,0,8,10,1,8,8,0,79,1,1
431,47,0,1,0,32,161943.48,69,0.86,7,3,2,3,5.1,5.4,10,8,18,5,2,9,2,82,2,2
432,64,0,1,1,37,193147.5,82,1.1,10,2,0,3,5.9,3.8,7,6,4,4,0,5,1,14,0,2
433,52,0,1,0,2,100770.78,84,1.42,2,3,2,2,5.6,3.6,2,6,21,5,5,4,6,19,2,2
434,57,1,0,3,33,37249.36,85,1.69,7,2,1,1,8.1,8.3,9,7,1,8,0,8,4,8,0,3
435,33,1,1,3,27,169688.28,56,2.16,4,1,1,0,5.0,9.4,8,3,22,7,6,6,0,32,1,2
436,30,0,2,5,7,177120.47,35,1.05,2,3,1,4,5.7,1.7,3,10,20,8,3,8,7,23,2,1
437,59,0,2,1,8,91376.95,70,1.25,8,1,1,2,8.5,6.6,8,1,2,4,7,0,4,27,2,0
438,47,2,3,3,4,112973.68,39,0.57,3,0,1,4,5.6,8.5,8,9,28,10,2,6,8,11,0,1
439,36,0,1,5,30,65910.83,41,0.87,8,2,2,0,4.7,7.1,0,9,29,2,9,1,0,10,2,0
440,34,2,1,0,34,70555.32,70,0.06,3,1,0,3,8.8,7.2,6,3,1,9,9,7,5,51,2,3
441,36,0,1,5,34,196330.61,59,1.99,10,3,1,5,7.5,6.5,7,5,9,0,9,6,4,81,0,1
442,45,0,1,0,4,70346.83,84,0.5,7,0,2,2,5.6,2.2,5,10,13,10,4,8,4,47,1,3
443,43,0,1,2,32,194884.66,75,1.59,4,3,0,3,6.2,9.0,2,7,15,8,0,8,1,11,1,1
444,54,2,2,5,12,70109.77,49,2.59,1,0,2,5,5.6,2.8,9,4,5,0,9,10,4,89,1,1
445,43,2,0,2,24,169773.46,90,0.59,0,1,0,2,4.5,7.1,5,2,12,7,2,10,9,28,0,3
446,40,2,3,1,23,49573.84,79,0.91,1,3,2,4,6.0,3.6,7,2,2,9,0,6,3,8,1,1
447,26,1,1,0,10,170349.52,73,2.56,9,1,0,0,7.8,0.8,6,1,7,10,1,6,3,11,0,1
448,29,1,1,0,18,183896.95,78,1.33,10,0,0,2,7.7,3.7,0,0,25,0,7,1,8,84,0,3
449,18,0,1,4,10,180989.27,56,0.24,4,2,2,4,4.7,8.5,4,1,16,7,5,4,7,6,0,3
450,18,2,1,5,32,32696.01,38,0.55,2,0,1,5,4.4,4.5,7,2,5,8,6,6,3,59,2,1
451,64,2,0,3,29,160832.98,68,1.5,2,1,2,5,6.5,2.6,0,9,12,5,7,6,0,55,0,1
452,51,0,0,1,13,176777.42,86,0.63,2,3,0,4,4.3,8.3,2,3,30,2,1,8,9,70,2,0
453,49,0,2,1,0,81457.84,76,2.78,9,3,0,3,8.8,0.5,6,0,20,4,2,3,5,23,2,1
454,65,0,3,5,30,180443.34,71,0.56,10,3,0,2,7.1,3.0,10,6,8,1,9,1,2,94,2,0
455,42,0,1,3,2,139459.94,42,0.45,5,0,2,3,4.6,1.2,9,7,14,2,6,3,9,59,2,0
456,57,2,1,4,24,104788.37,90,2.78,5,2,2,4,6.5,4.1,3,2,2,4,6,8,7,1,0,3
457,62,1,2,2,24,21233.19,66,0.02,8,0,2,3,8.9,2.8,6,7,1,2,1,3,9,43,1,0
458,18,2,3,4,17,143507.14,48,1.68,4,0,0,2,4.3,9.1,4,6,9,8,9,7,5,18,1,2
459,33,1,3,2,33,163606.31,89,2.75,10,0,2,4,4.9,1.6,4,1,2,10,4,1,3,77,1,0
460,56,0,2,2,13,193173.94,56,0.28,1,1,1,0,8.0,8.9,5,6,14,8,2,0,9,48,0,0
461,22,1,1,4,26,131048.43,38,2.13,2,0,1,5,5.1,0.1,0,1,28,9,1,6,2,76,2,0
462,39,2,0,1,30,46081.62,42,1.69,8,1,2,4,7.7,9.5,7,5,25,10,9,3,9,35,2,1
463,46,2,2,0,1,70719.75,66,2.06,6,1,2,2,8.7,0.8,7,3,10,3,7,1,6,73,0,1
